Date,Maximum,Minimum,Average,Departure,HDD,CDD,Precipitation,New Snow,Snow Depth
2014-01-04,69,50,59.5,1.8,5,0,0,0,0
2014-01-05,77,45,61,3.3,4,0,0,0,0
2014-01-06,78,49,63.5,5.7,1,0,0,0,0
2014-01-07,69,48,58.5,0.7,6,0,0,0,0
2014-01-08,68,47,57.5,-0.3,7,0,0,0,0
2014-01-09,63,51,57,-0.9,8,0,0,0,0
2014-01-10,70,47,58.5,0.6,6,0,0,0,0
2014-01-11,73,48,60.5,2.6,4,0,0,0,0
2014-01-12,71,50,60.5,2.5,4,0,0,0,0
2014-01-13,80,46,63,5,2,0,0,0,0
2014-01-14,82,48,65,7,0,0,0,0,0
2014-01-15,85,48,66.5,8.5,0,2,0,0,0
2014-01-16,85,49,67,8.9,0,2,0,0,0
2014-01-17,85,52,68.5,10.4,0,4,0,0,0
2014-01-18,84,52,68,9.9,0,3,0,0,0
2014-01-19,80,48,64,5.9,1,0,0,0,0
2014-01-20,81,47,64,5.9,1,0,0,0,0
2014-01-21,78,54,66,7.9,0,1,0,0,0
2014-01-22,77,54,65.5,7.3,0,1,0,0,0
2014-01-23,72,51,61.5,3.3,3,0,0,0,0
2014-01-24,73,55,64,5.8,1,0,0,0,0
2014-01-25,77,56,66.5,8.3,0,2,0,0,0
2014-01-26,69,52,60.5,2.3,4,0,0,0,0
2014-01-27,69,52,60.5,2.3,4,0,0,0,0
2014-01-28,70,49,59.5,1.3,5,0,0,0,0
2014-01-29,70,52,61,2.7,4,0,0,0,0
2014-01-30,63,57,60,1.7,5,0,0,0,0
2014-01-31,65,53,59,0.7,6,0,0,0,0
2014-02-01,66,50,58,-0.3,7,0,0,0,0
2014-02-02,63,47,55,-3.4,10,0,0.14,0,0
2014-02-03,63,46,54.5,-3.9,10,0,0,0,0
2014-02-04,63,48,55.5,-2.9,9,0,0,0,0
2014-02-05,64,48,56,-2.4,9,0,0,0,0
2014-02-06,60,52,56,-2.5,9,0,0.09,0,0
2014-02-07,63,50,56.5,-2,8,0,0,0,0
2014-02-08,66,52,59,0.4,6,0,0,0,0
2014-02-09,67,54,60.5,1.9,4,0,0,0,0
2014-02-10,73,53,63,4.3,2,0,0,0,0
2014-02-11,75,54,64.5,5.8,0,0,0,0,0
2014-02-12,80,51,65.5,6.7,0,1,0,0,0
2014-02-13,80,52,66,7.2,0,1,0,0,0
2014-02-14,79,50,64.5,5.6,0,0,0,0,0
2014-02-15,78,51,64.5,5.6,0,0,0,0,0
2014-02-16,75,54,64.5,5.5,0,0,0,0,0
2014-02-17,71,50,60.5,1.5,4,0,0,0,0
2014-02-18,68,56,62,2.9,3,0,0,0,0
2014-02-19,66,54,60,0.8,5,0,0,0,0
2014-02-20,82,51,66.5,7.3,0,2,0,0,0
2014-02-21,79,55,67,7.7,0,2,0,0,0
2014-02-22,76,51,63.5,4.1,1,0,0,0,0
2014-02-23,73,49,61,1.6,4,0,0,0,0
2014-02-24,73,52,62.5,3,2,0,0,0,0
2014-02-25,71,56,63.5,3.9,1,0,0,0,0
2014-02-26,67,57,62,2.4,3,0,0.06,0,0
2014-02-27,71,56,63.5,3.8,1,0,1.05,0,0
2014-02-28,62,56,59,-0.8,6,0,2.24,0,0
2014-03-01,61,54,57.5,-2.3,7,0,1,0,0
2014-03-02,62,54,58,-1.9,7,0,0.17,0,0
2014-03-03,68,51,59.5,-0.4,5,0,0,0,0
2014-03-04,69,54,61.5,1.5,3,0,0,0,0
2014-03-05,72,54,63,3,2,0,0,0,0
2014-03-06,72,57,64.5,4.4,0,0,0,0,0
2014-03-07,71,56,63.5,3.3,1,0,0,0,0
2014-03-08,81,51,66,5.8,0,1,0,0,0
2014-03-09,84,58,71,10.7,0,6,0,0,0
2014-03-10,80,56,68,7.7,0,3,0,0,0
2014-03-11,78,54,66,5.6,0,1,0,0,0
2014-03-12,80,54,67,6.6,0,2,0,0,0
2014-03-13,71,57,64,3.6,1,0,0,0,0
2014-03-14,71,52,61.5,1,3,0,0,0,0
2014-03-15,81,54,67.5,7,0,3,0,0,0
2014-03-16,90,56,73,12.4,0,8,0,0,0
2014-03-17,74,56,65,4.4,0,0,0,0,0
2014-03-18,75,58,66.5,5.8,0,2,0,0,0
2014-03-19,79,56,67.5,6.8,0,3,0,0,0
2014-03-20,73,55,64,3.2,1,0,0,0,0
2014-03-21,67,55,61,0.2,4,0,0,0,0
2014-03-22,68,56,62,1.1,3,0,0,0,0
2014-03-23,69,53,61,0.1,4,0,0,0,0
2014-03-24,66,58,62,1,3,0,0,0,0
2014-03-25,65,57,61,0,4,0,0,0,0
2014-03-26,66,55,60.5,-0.6,4,0,0.01,0,0
2014-03-27,69,51,60,-1.2,5,0,0,0,0
2014-03-28,71,56,63.5,2.3,1,0,0,0,0
2014-03-29,76,53,64.5,3.2,0,0,0,0,0
2014-03-30,72,56,64,2.6,1,0,0,0,0
2014-03-31,68,54,61,-0.5,4,0,0,0,0
2014-04-01,63,50,56.5,-5,8,0,0.25,0,0
2014-04-02,62,49,55.5,-6.1,9,0,0.04,0,0
2014-04-03,68,49,58.5,-3.2,6,0,0,0,0
2014-04-04,65,53,59,-2.8,6,0,0,0,0
2014-04-05,67,54,60.5,-1.4,4,0,0,0,0
2014-04-06,78,52,65,3,0,0,0,0,0
2014-04-07,85,55,70,7.9,0,5,0,0,0
2014-04-08,88,58,73,10.8,0,8,0,0,0
2014-04-09,89,57,73,10.7,0,8,0,0,0
2014-04-10,81,50,65.5,3.1,0,1,0,0,0
2014-04-11,79,55,67,4.5,0,2,0,0,0
2014-04-12,67,57,62,-0.7,3,0,0,0,0
2014-04-13,67,56,61.5,-1.3,3,0,0,0,0
2014-04-14,77,53,65,2.1,0,0,0,0,0
2014-04-15,72,55,63.5,0.5,1,0,0,0,0
2014-04-16,73,57,65,1.9,0,0,0,0,0
2014-04-17,71,59,65,1.7,0,0,0,0,0
2014-04-18,73,61,67,3.6,0,2,0,0,0
2014-04-19,72,57,64.5,1,0,0,0,0,0
2014-04-20,75,59,67,3.4,0,2,0,0,0
2014-04-21,76,57,66.5,2.7,0,2,0,0,0
2014-04-22,69,58,63.5,-0.4,1,0,0,0,0
2014-04-23,71,56,63.5,-0.5,1,0,0,0,0
2014-04-24,79,55,67,2.9,0,2,0,0,0
2014-04-25,71,54,62.5,-1.7,2,0,0.06,0,0
2014-04-26,68,50,59,-5.3,6,0,0,0,0
2014-04-27,71,55,63,-1.4,2,0,0,0,0
2014-04-28,77,57,67,2.5,0,2,0,0,0
2014-04-29,92,59,75.5,10.9,0,11,0,0,0
2014-04-30,91,62,76.5,11.8,0,12,0,0,0
2014-05-01,92,63,77.5,12.7,0,13,0,0,0
2014-05-02,96,62,79,14.1,0,14,0,0,0
2014-05-03,89,63,76,11,0,11,0,0,0
2014-05-04,81,59,70,4.9,0,5,0,0,0
2014-05-05,72,57,64.5,-0.7,0,0,0,0,0
2014-05-06,68,56,62,-3.2,3,0,0,0,0
2014-05-07,68,57,62.5,-2.8,2,0,0,0,0
2014-05-08,71,57,64,-1.4,1,0,0,0,0
2014-05-09,72,56,64,-1.4,1,0,0,0,0
2014-05-10,72,58,65,-0.5,0,0,0,0,0
2014-05-11,86,58,72,6.5,0,7,0,0,0
2014-05-12,90,59,74.5,8.9,0,10,0,0,0
2014-05-13,94,65,79.5,13.8,0,15,0,0,0
2014-05-14,99,63,81,15.3,0,16,0,0,0
2014-05-15,102,71,86.5,20.7,0,22,0,0,0
2014-05-16,95,68,81.5,15.7,0,17,0,0,0
2014-05-17,85,63,74,8.2,0,9,0,0,0
2014-05-18,75,63,69,3.1,0,4,0,0,0
2014-05-19,74,61,67.5,1.6,0,3,0,0,0
2014-05-20,70,57,63.5,-2.5,1,0,0,0,0
2014-05-21,71,59,65,-1,0,0,0,0,0
2014-05-22,71,57,64,-2.1,1,0,0,0,0
2014-05-23,70,61,65.5,-0.7,0,1,0,0,0
2014-05-24,69,61,65,-1.2,0,0,0,0,0
2014-05-25,75,62,68.5,2.2,0,4,0,0,0
2014-05-26,79,61,70,3.6,0,5,0,0,0
2014-05-27,80,62,71,4.6,0,6,0,0,0
2014-05-28,79,65,72,5.5,0,7,0,0,0
2014-05-29,78,63,70.5,3.9,0,6,0,0,0
2014-05-30,78,60,69,2.3,0,4,0,0,0
2014-05-31,80,61,70.5,3.7,0,6,0,0,0
2014-06-01,80,61,70.5,3.6,0,6,0,0,0
2014-06-02,75,60,67.5,0.5,0,3,0,0,0
2014-06-03,79,58,68.5,1.4,0,4,0,0,0
2014-06-04,78,59,68.5,1.3,0,4,0,0,0
2014-06-05,78,59,68.5,1.1,0,4,0,0,0
2014-06-06,75,60,67.5,0,0,3,0,0,0
2014-06-07,74,61,67.5,-0.2,0,3,0,0,0
2014-06-08,77,60,68.5,0.7,0,4,0,0,0
2014-06-09,76,59,67.5,-0.5,0,3,0,0,0
2014-06-10,74,63,68.5,0.4,0,4,0,0,0
2014-06-11,76,62,69,0.7,0,4,0,0,0
2014-06-12,74,61,67.5,-1,0,3,0,0,0
2014-06-13,73,60,66.5,-2.1,0,2,0,0,0
2014-06-14,75,59,67,-1.8,0,2,0,0,0
2014-06-15,74,61,67.5,-1.5,0,3,0,0,0
2014-06-16,73,61,67,-2.2,0,2,0,0,0
2014-06-17,78,59,68.5,-0.9,0,4,0,0,0
2014-06-18,77,59,68,-1.6,0,3,0,0,0
2014-06-19,76,59,67.5,-2.3,0,3,0,0,0
2014-06-20,80,60,70,0,0,5,0,0,0
2014-06-21,81,62,71.5,1.3,0,7,0,0,0
2014-06-22,77,63,70,-0.4,0,5,0,0,0
2014-06-23,77,63,70,-0.6,0,5,0,0,0
2014-06-24,79,63,71,0.3,0,6,0,0,0
2014-06-25,76,63,69.5,-1.4,0,5,0,0,0
2014-06-26,76,64,70,-1.1,0,5,0,0,0
2014-06-27,78,64,71,-0.3,0,6,0,0,0
2014-06-28,80,64,72,0.5,0,7,0,0,0
2014-06-29,79,64,71.5,-0.2,0,7,0,0,0
2014-06-30,77,64,70.5,-1.3,0,6,0,0,0
2014-07-01,79,66,72.5,0.5,0,8,0,0,0
2014-07-02,80,64,72,-0.1,0,7,0,0,0
2014-07-03,85,65,75,2.7,0,10,0,0,0
2014-07-04,87,65,76,3.6,0,11,0,0,0
2014-07-05,89,67,78,5.4,0,13,0,0,0
2014-07-06,87,67,77,4.3,0,12,0,0,0
2014-07-07,89,66,77.5,4.7,0,13,0,0,0
2014-07-08,86,68,77,4.1,0,12,0,0,0
2014-07-09,82,67,74.5,1.5,0,10,0,0,0
2014-07-10,85,66,75.5,2.4,0,11,0,0,0
2014-07-11,80,65,72.5,-0.7,0,8,0,0,0
2014-07-12,82,65,73.5,0.2,0,9,0,0,0
2014-07-13,82,67,74.5,1.1,0,10,0,0,0
2014-07-14,80,68,74,0.5,0,9,0,0,0
2014-07-15,82,69,75.5,2,0,11,0,0,0
2014-07-16,81,66,73.5,-0.1,0,9,0,0,0
2014-07-17,80,65,72.5,-1.1,0,8,0,0,0
2014-07-18,79,64,71.5,-2.2,0,7,0,0,0
2014-07-19,75,66,70.5,-3.2,0,6,0,0,0
2014-07-20,80,66,73,-0.7,0,8,0,0,0
2014-07-21,81,66,73.5,-0.3,0,9,0,0,0
2014-07-22,85,65,75,1.2,0,10,0,0,0
2014-07-23,88,65,76.5,2.7,0,12,0,0,0
2014-07-24,92,65,78.5,4.7,0,14,0,0,0
2014-07-25,88,69,78.5,4.6,0,14,0,0,0
2014-07-26,86,68,77,3.1,0,12,0,0,0
2014-07-27,84,67,75.5,1.6,0,11,0,0,0
2014-07-28,88,68,78,4.1,0,13,0,0,0
2014-07-29,88,68,78,4.1,0,13,0,0,0
2014-07-30,90,68,79,5.1,0,14,0,0,0
2014-07-31,87,67,77,3.1,0,12,0,0,0
2014-08-01,85,66,75.5,1.6,0,11,0,0,0
2014-08-02,90,65,77.5,3.5,0,13,0.02,0,0
2014-08-03,85,72,78.5,4.5,0,14,0.02,0,0
2014-08-04,87,65,76,2,0,11,0,0,0
2014-08-05,82,63,72.5,-1.5,0,8,0,0,0
2014-08-06,77,63,70,-4,0,5,0,0,0
2014-08-07,81,64,72.5,-1.5,0,8,0,0,0
2014-08-08,82,65,73.5,-0.6,0,9,0,0,0
2014-08-09,82,67,74.5,0.4,0,10,0,0,0
2014-08-10,85,66,75.5,1.4,0,11,0,0,0
2014-08-11,85,65,75,0.9,0,10,0,0,0
2014-08-12,84,66,75,0.8,0,10,0,0,0
2014-08-13,81,65,73,-1.2,0,8,0,0,0
2014-08-14,83,65,74,-0.2,0,9,0,0,0
2014-08-15,89,63,76,1.8,0,11,0,0,0
2014-08-16,90,66,78,3.7,0,13,0,0,0
2014-08-17,89,66,77.5,3.2,0,13,0,0,0
2014-08-18,86,65,75.5,1.2,0,11,0,0,0
2014-08-19,82,69,75.5,1.1,0,11,0,0,0
2014-08-20,84,67,75.5,1.1,0,11,0,0,0
2014-08-21,80,65,72.5,-1.9,0,8,0,0,0
2014-08-22,81,66,73.5,-0.9,0,9,0,0,0
2014-08-23,85,66,75.5,1.1,0,11,0,0,0
2014-08-24,83,67,75,0.5,0,10,0,0,0
2014-08-25,80,64,72,-2.5,0,7,0,0,0
2014-08-26,84,65,74.5,0,0,10,0,0,0
2014-08-27,91,66,78.5,4,0,14,0,0,0
2014-08-28,91,68,79.5,5,0,15,0,0,0
2014-08-29,90,65,77.5,3,0,13,0,0,0
2014-08-30,89,65,77,2.5,0,12,0,0,0
2014-08-31,87,69,78,3.6,0,13,0,0,0
2014-09-01,85,70,77.5,3.1,0,13,0,0,0
2014-09-02,84,68,76,1.6,0,11,0,0,0
2014-09-03,83,67,75,0.7,0,10,0,0,0
2014-09-04,80,66,73,-1.3,0,8,0,0,0
2014-09-05,83,66,74.5,0.3,0,10,0,0,0
2014-09-06,86,65,75.5,1.3,0,11,0,0,0
2014-09-07,92,68,80,5.9,0,15,0,0,0
2014-09-08,88,71,79.5,5.5,0,15,0.01,0,0
2014-09-09,91,68,79.5,5.5,0,15,0,0,0
2014-09-10,87,64,75.5,1.6,0,11,0,0,0
2014-09-11,89,67,78,4.2,0,13,0,0,0
2014-09-12,91,68,79.5,5.8,0,15,0,0,0
2014-09-13,94,69,81.5,7.9,0,17,0,0,0
2014-09-14,98,71,84.5,11,0,20,0,0,0
2014-09-15,94,73,83.5,10.1,0,19,0,0,0
2014-09-16,103,76,89.5,16.3,0,25,0,0,0
2014-09-17,96,72,84,10.9,0,19,0,0,0
2014-09-18,81,67,74,1,0,9,0,0,0
2014-09-19,82,67,74.5,1.7,0,10,0,0,0
2014-09-20,78,66,72,-0.7,0,7,0,0,0
2014-09-21,79,65,72,-0.5,0,7,0,0,0
2014-09-22,80,63,71.5,-0.9,0,7,0,0,0
2014-09-23,84,63,73.5,1.3,0,9,0,0,0
2014-09-24,88,62,75,2.9,0,10,0,0,0
2014-09-25,85,67,76,4.1,0,11,0,0,0
2014-09-26,83,65,74,2.2,0,9,0,0,0
2014-09-27,77,63,70,-1.6,0,5,0,0,0
2014-09-28,79,64,71.5,0,0,7,0,0,0
2014-09-29,78,61,69.5,-1.8,0,5,0,0,0
2014-09-30,85,64,74.5,3.4,0,10,0,0,0
2014-10-01,82,64,73,2,0,8,0,0,0
2014-10-02,98,64,81,10.2,0,16,0,0,0
2014-10-03,98,67,82.5,11.8,0,18,0,0,0
2014-10-04,97,65,81,10.5,0,16,0,0,0
2014-10-05,95,65,80,9.7,0,15,0,0,0
2014-10-06,92,64,78,7.8,0,13,0,0,0
2014-10-07,93,64,78.5,8.5,0,14,0,0,0
2014-10-08,87,63,75,5.1,0,10,0,0,0
2014-10-09,80,67,73.5,3.8,0,9,0,0,0
2014-10-10,79,64,71.5,1.9,0,7,0,0,0
2014-10-11,81,64,72.5,3.1,0,8,0,0,0
2014-10-12,81,67,74,4.7,0,9,0,0,0
2014-10-13,82,65,73.5,4.4,0,9,0,0,0
2014-10-14,76,66,71,2,0,6,0,0,0
2014-10-15,78,63,70.5,1.7,0,6,0,0,0
2014-10-16,77,61,69,0.4,0,4,0,0,0
2014-10-17,76,62,69,0.5,0,4,0,0,0
2014-10-18,78,61,69.5,1.2,0,5,0,0,0
2014-10-19,77,62,69.5,1.3,0,5,0,0,0
2014-10-20,79,63,71,3,0,6,0,0,0
2014-10-21,78,64,71,3.1,0,6,0,0,0
2014-10-22,84,60,72,4.3,0,7,0,0,0
2014-10-23,85,60,72.5,5,0,8,0,0,0
2014-10-24,88,59,73.5,6.1,0,9,0,0,0
2014-10-25,80,61,70.5,3.3,0,6,0,0,0
2014-10-26,78,61,69.5,2.5,0,5,0,0,0
2014-10-27,77,62,69.5,2.7,0,5,0,0,0
2014-10-28,78,59,68.5,1.9,0,4,0,0,0
2014-10-29,85,59,72,5.6,0,7,0,0,0
2014-10-30,81,60,70.5,4.3,0,6,0,0,0
2014-10-31,71,60,65.5,-0.5,0,1,0.25,0,0
2014-11-01,67,55,61,-4.8,4,0,0.18,0,0
2014-11-02,70,51,60.5,-5.1,4,0,0,0,0
2014-11-03,77,52,64.5,-0.9,0,0,0,0,0
2014-11-04,77,51,64,-1.2,1,0,0,0,0
2014-11-05,85,53,69,4,0,4,0,0,0
2014-11-06,90,61,75.5,10.8,0,11,0,0,0
2014-11-07,89,60,74.5,10,0,10,0,0,0
2014-11-08,89,59,74,9.7,0,9,0,0,0
2014-11-09,77,58,67.5,3.5,0,3,0,0,0
2014-11-10,70,62,66,2.2,0,1,0,0,0
2014-11-11,69,62,65.5,2,0,1,0,0,0
2014-11-12,70,58,64,0.7,1,0,0,0,0
2014-11-13,70,55,62.5,-0.5,2,0,0,0,0
2014-11-14,73,60,66.5,3.7,0,2,0,0,0
2014-11-15,72,58,65,2.5,0,0,0,0,0
2014-11-16,74,55,64.5,2.2,0,0,0,0,0
2014-11-17,76,53,64.5,2.5,0,0,0,0,0
2014-11-18,77,52,64.5,2.7,0,0,0,0,0
2014-11-19,74,53,63.5,2,1,0,0,0,0
2014-11-20,70,53,61.5,0.2,3,0,0,0,0
2014-11-21,73,55,64,3,1,0,0,0,0
2014-11-22,73,52,62.5,1.7,2,0,0,0,0
2014-11-23,80,57,68.5,8,0,4,0,0,0
2014-11-24,80,53,66.5,6.2,0,2,0,0,0
2014-11-25,80,52,66,5.9,0,1,0,0,0
2014-11-26,85,53,69,9.2,0,4,0,0,0
2014-11-27,89,58,73.5,13.9,0,9,0,0,0
2014-11-28,81,53,67,7.6,0,2,0,0,0
2014-11-29,74,51,62.5,3.3,2,0,0,0,0
2014-11-30,66,60,63,4,2,0,0.3,0,0
2014-12-01,69,57,63,4.2,2,0,0,0,0
2014-12-02,66,58,62,3.3,3,0,1.21,0,0
2014-12-03,67,59,63,4.5,2,0,0.31,0,0
2014-12-04,71,57,64,5.7,1,0,0,0,0
2014-12-05,69,57,63,4.8,2,0,0,0,0
2014-12-06,71,55,63,4.9,2,0,0,0,0
2014-12-07,76,54,65,7.1,0,0,0,0,0
2014-12-08,78,55,66.5,8.7,0,2,0,0,0
2014-12-09,76,54,65,7.3,0,0,0,0,0
2014-12-10,73,53,63,5.4,2,0,0,0,0
2014-12-11,67,60,63.5,6,1,0,0.01,0,0
2014-12-12,65,52,58.5,1,6,0,1.6,0,0
2014-12-13,66,48,57,-0.4,8,0,0,0,0
2014-12-14,66,47,56.5,-0.8,8,0,0,0,0
2014-12-15,65,47,56,-1.3,9,0,0,0,0
2014-12-16,60,54,57,-0.3,8,0,0.41,0,0
2014-12-17,65,51,58,0.8,7,0,0.15,0,0
2014-12-18,62,48,55,-2.2,10,0,0,0,0
2014-12-19,66,49,57.5,0.3,7,0,0,0,0
2014-12-20,64,50,57,-0.2,8,0,0,0,0
2014-12-21,68,50,59,1.8,6,0,0,0,0
2014-12-22,75,50,62.5,5.3,2,0,0,0,0
2014-12-23,83,51,67,9.8,0,2,0,0,0
2014-12-24,75,53,64,6.7,1,0,0,0,0
2014-12-25,65,50,57.5,0.2,7,0,0,0,0
2014-12-26,63,42,52.5,-4.8,12,0,0,0,0
2014-12-27,63,39,51,-6.4,14,0,0,0,0
2014-12-28,63,43,53,-4.4,12,0,0,0,0
2014-12-29,63,41,52,-5.4,13,0,0,0,0
2014-12-30,56,47,51.5,-6,13,0,0.19,0,0
2014-12-31,57,41,49,-8.5,16,0,0,0,0
2015-01-01,59,37,48,-9.6,17,0,0,0,0
2015-01-02,61,39,50,-7.6,15,0,0,0,0
2015-01-03,63,40,51.5,-6.1,13,0,0,0,0
2015-01-04,69,42,55.5,-2.2,9,0,0,0,0
2015-01-05,81,50,65.5,7.8,0,1,0,0,0
2015-01-06,84,57,70.5,12.7,0,6,0,0,0
2015-01-07,85,53,69,11.2,0,4,0,0,0
2015-01-08,75,51,63,5.2,2,0,0,0,0
2015-01-09,72,56,64,6.1,1,0,0,0,0
2015-01-10,63,52,57.5,-0.4,7,0,0.48,0,0
2015-01-11,63,56,59.5,1.6,5,0,0.5,0,0
2015-01-12,66,53,59.5,1.5,5,0,0,0,0
2015-01-13,68,54,61,3,4,0,0,0,0
2015-01-14,73,47,60,2,5,0,0,0,0
2015-01-15,76,51,63.5,5.5,1,0,0,0,0
2015-01-16,77,50,63.5,5.4,1,0,0,0,0
2015-01-17,78,50,64,5.9,1,0,0,0,0
2015-01-18,75,53,64,5.9,1,0,0,0,0
2015-01-19,72,50,61,2.9,4,0,0,0,0
2015-01-20,63,53,58,-0.1,7,0,0,0,0
2015-01-21,71,54,62.5,4.4,2,0,0,0,0
2015-01-22,75,47,61,2.8,4,0,0,0,0
2015-01-23,75,50,62.5,4.3,2,0,0,0,0
2015-01-24,82,49,65.5,7.3,0,1,0,0,0
2015-01-25,83,48,65.5,7.3,0,1,0,0,0
2015-01-26,80,57,68.5,10.3,0,4,0.08,0,0
2015-01-27,74,57,65.5,7.3,0,1,0,0,0
2015-01-28,75,56,65.5,7.3,0,1,0,0,0
2015-01-29,75,60,67.5,9.2,0,3,0,0,0
2015-01-30,70,59,64.5,6.2,0,0,0.03,0,0
2015-01-31,71,56,63.5,5.2,1,0,0,0,0
2015-02-01,76,49,62.5,4.2,2,0,0,0,0
2015-02-02,78,51,64.5,6.1,0,0,0,0,0
2015-02-03,72,51,61.5,3.1,3,0,0,0,0
2015-02-04,72,56,64,5.6,1,0,0,0,0
2015-02-05,82,53,67.5,9.1,0,3,0,0,0
2015-02-06,75,54,64.5,6,0,0,0,0,0
2015-02-07,69,54,61.5,3,3,0,0.02,0,0
2015-02-08,77,59,68,9.4,0,3,0,0,0
2015-02-09,73,58,65.5,6.9,0,1,0,0,0
2015-02-10,78,53,65.5,6.8,0,1,0,0,0
2015-02-11,85,55,70,11.3,0,5,0,0,0
2015-02-12,85,56,70.5,11.7,0,6,0,0,0
2015-02-13,88,57,72.5,13.7,0,8,0,0,0
2015-02-14,86,56,71,12.1,0,6,0,0,0
2015-02-15,80,54,67,8.1,0,2,0,0,0
2015-02-16,70,56,63,4,2,0,0,0,0
2015-02-17,71,57,64,5,1,0,0,0,0
2015-02-18,75,55,65,5.9,0,0,0,0,0
2015-02-19,72,57,64.5,5.3,0,0,0,0,0
2015-02-20,70,56,63,3.8,2,0,0,0,0
2015-02-21,69,57,63,3.7,2,0,0,0,0
2015-02-22,64,53,58.5,-0.9,6,0,0.7,0,0
2015-02-23,65,50,57.5,-1.9,7,0,0,0,0
2015-02-24,74,46,60,0.5,5,0,0,0,0
2015-02-25,72,51,61.5,1.9,3,0,0,0,0
2015-02-26,70,51,60.5,0.9,4,0,0,0,0
2015-02-27,66,55,60.5,0.8,4,0,0,0,0
2015-02-28,65,52,58.5,-1.3,6,0,0.11,0,0
2015-03-01,65,50,57.5,-2.3,7,0,0.66,0,0
2015-03-02,63,49,56,-3.9,9,0,0.21,0,0
2015-03-03,67,48,57.5,-2.4,7,0,0,0,0
2015-03-04,72,48,60,0,5,0,0,0,0
2015-03-05,77,51,64,4,1,0,0,0,0
2015-03-06,83,49,66,5.9,0,1,0,0,0
2015-03-07,86,54,70,9.8,0,5,0,0,0
2015-03-08,78,53,65.5,5.3,0,1,0,0,0
2015-03-09,73,57,65,4.7,0,0,0,0,0
2015-03-10,80,55,67.5,7.2,0,3,0,0,0
2015-03-11,73,60,66.5,6.1,0,2,0,0,0
2015-03-12,86,56,71,10.6,0,6,0,0,0
2015-03-13,90,61,75.5,15.1,0,11,0,0,0
2015-03-14,93,62,77.5,17,0,13,0,0,0
2015-03-15,92,66,79,18.5,0,14,0,0,0
2015-03-16,90,66,78,17.4,0,13,0,0,0
2015-03-17,82,63,72.5,11.9,0,8,0,0,0
2015-03-18,75,62,68.5,7.8,0,4,0,0,0
2015-03-19,76,60,68,7.3,0,3,0,0,0
2015-03-20,78,59,68.5,7.7,0,4,0,0,0
2015-03-21,75,62,68.5,7.7,0,4,0,0,0
2015-03-22,72,59,65.5,4.6,0,1,0,0,0
2015-03-23,73,57,65,4.1,0,0,0,0,0
2015-03-24,75,58,66.5,5.5,0,2,0,0,0
2015-03-25,84,60,72,11,0,7,0,0,0
2015-03-26,92,61,76.5,15.4,0,12,0,0,0
2015-03-27,91,62,76.5,15.3,0,12,0,0,0
2015-03-28,81,61,71,9.8,0,6,0,0,0
2015-03-29,78,56,67,5.7,0,2,0,0,0
2015-03-30,78,57,67.5,6.1,0,3,0,0,0
2015-03-31,73,57,65,3.5,0,0,0,0,0
2015-04-01,74,58,66,4.5,0,1,0,0,0
2015-04-02,75,54,64.5,2.9,0,0,0,0,0
2015-04-03,86,57,71.5,9.8,0,7,0,0,0
2015-04-04,84,59,71.5,9.7,0,7,0,0,0
2015-04-05,71,57,64,2.1,1,0,0,0,0
2015-04-06,67,53,60,-2,5,0,0,0,0
2015-04-07,67,51,59,-3.1,6,0,0.13,0,0
2015-04-08,70,49,59.5,-2.7,5,0,0,0,0
2015-04-09,76,53,64.5,2.2,0,0,0,0,0
2015-04-10,71,54,62.5,0.1,2,0,0,0,0
2015-04-11,72,53,62.5,0,2,0,0,0,0
2015-04-12,77,57,67,4.3,0,2,0,0,0
2015-04-13,75,58,66.5,3.7,0,2,0,0,0
2015-04-14,73,58,65.5,2.6,0,1,0,0,0
2015-04-15,80,57,68.5,5.5,0,4,0,0,0
2015-04-16,81,54,67.5,4.4,0,3,0,0,0
2015-04-17,81,56,68.5,5.2,0,4,0,0,0
2015-04-18,81,56,68.5,5.1,0,4,0,0,0
2015-04-19,75,55,65,1.5,0,0,0,0,0
2015-04-20,70,55,62.5,-1.1,2,0,0,0,0
2015-04-21,67,58,62.5,-1.3,2,0,0,0,0
2015-04-22,69,57,63,-0.9,2,0,0,0,0
2015-04-23,69,55,62,-2,3,0,0,0,0
2015-04-24,67,57,62,-2.1,3,0,0,0,0
2015-04-25,66,56,61,-3.2,4,0,0,0,0
2015-04-26,77,54,65.5,1.2,0,1,0,0,0
2015-04-27,82,57,69.5,5.1,0,5,0,0,0
2015-04-28,92,61,76.5,12,0,12,0,0,0
2015-04-29,89,60,74.5,9.9,0,10,0,0,0
2015-04-30,86,60,73,8.3,0,8,0,0,0
2015-05-01,84,57,70.5,5.7,0,6,0,0,0
2015-05-02,80,59,69.5,4.6,0,5,0,0,0
2015-05-03,74,58,66,1,0,1,0,0,0
2015-05-04,69,56,62.5,-2.6,2,0,0,0,0
2015-05-05,67,58,62.5,-2.7,2,0,0,0,0
2015-05-06,67,58,62.5,-2.7,2,0,0,0,0
2015-05-07,65,54,59.5,-5.8,5,0,0.03,0,0
2015-05-08,63,50,56.5,-8.9,8,0,0.18,0,0
2015-05-09,69,55,62,-3.4,3,0,0,0,0
2015-05-10,72,54,63,-2.5,2,0,0,0,0
2015-05-11,76,57,66.5,1,0,2,0,0,0
2015-05-12,72,57,64.5,-1.1,0,0,0,0,0
